theta,x,y
2.121481778871306,0.11493923149708585,-2.9836640877952707
2.158180782476032,0.09069372255094144,-2.945757254231922
2.1802006973740733,0.06534498776730824,-2.908577154403433
2.192449422765547,0.03936258683058158,-2.871836311681574
2.199568259452029,0.013025510398508189,-2.8353486445440215
2.204507805092264,-0.013531106209102362,-2.799020391117663
2.201752874714042,-0.04012740722233943,-2.7627211419289868
2.1792934915134103,-0.06626343538588775,-2.7260902408790075
2.1310698566367106,-0.09108693746851415,-2.6885615672620493
2.068440898063867,-0.11379179812775686,-2.6497179386176266
2.002057426969586,-0.1339451122169536,-2.6094923199298377
1.9358958749917665,-0.15139030496280037,-2.568020321185395
1.8716620242663058,-0.16606174234094628,-2.5256002617167517
1.8091112392644821,-0.17795057676858028,-2.482574209444338
1.7484636909871494,-0.18710045893980287,-2.4392187189781405
1.6896048628366513,-0.19365958967794672,-2.3952959874204676
1.6315903909948515,-0.19770710666298574,-2.3503452903691535
1.5739306934333044,-0.19918060195001663,-2.3042627131898
1.5166081117160284,-0.19797752869448404,-2.2571433690524834
1.459763315039393,-0.19400374288143152,-2.2091502382021515
1.403440055127479,-0.18717577836475308,-2.1604140960648577
1.3477064044495495,-0.17742022674420443,-2.111079252944451
1.2926349999750881,-0.1646750455240974,-2.061295030666466
1.238303016160651,-0.14889055606820334,-2.011214638483307
1.1847920621322414,-0.13003038017314628,-1.9609938839211964
1.1321879907563925,-0.1080722880614775,-1.910789721896462
1.0805806074637514,-0.0830089286863519,-1.8607586514351158
1.0300632674896584,-0.054848412250353196,-1.8110549762111887
0.980732351775748,-0.02361471503872603,-1.7618289526782738
0.9326866142708344,0.010652121697824146,-1.7132248575025266
0.8860263968810149,0.04789602379788649,-1.6653790139014149
0.840852712892656,0.08804516711884025,-1.618417823834673
0.7972662052867636,0.13101252443643574,-1.572455859183064
0.7553659928262999,0.1766966808972985,-1.5275940694422079
0.7152484238444031,0.22498291270991566,-1.4839181654186189
0.6770057648671391,0.2757445129381404,-1.4414972373900505
0.6407248580181355,0.3288443371409706,-1.4003826617908919
0.6064857869322064,0.3841365309397746,-1.360607342555761
0.5743605949799269,0.4414683922170397,-1.3221853219577522
0.5444121013586218,0.500682313375888,-1.2851117816121325
0.5166928595700861,0.5616177446265651,-1.2493634381182153
0.49124429875313663,0.6241131181202784,-1.2148993206972696
0.4680960813465552,0.6880076751428972,-1.1816619014406546
0.44726570103226365,0.7531431443991723,-1.149578533725991
0.4287583335608688,0.8193652282143513,-1.11856314217385
0.4125669408287469,0.886524864516103,-1.088518099105885
0.3986726165008379,0.9544792447960195,-1.05933621833878
0.38704515056786853,1.0230925808635507,-1.0309027973752931
0.37764378133941023,1.0922366251150817,-1.0030976432749554
0.3704180970905285,1.1617909594199132,-0.9757970249923105
0.36530904616959914,1.2316430759801378,-0.948875504818032
0.3622500137922488,1.301688279332609,-0.9222076127119792
0.36116792567591954,1.371829441977102,-0.8956693387789301
0.36198434260418816,1.4419766471142133,-0.8691394300507795
0.364616515342011,1.512046751006741,-0.8425004874545188
0.3689783754311829,1.581962894984776,-0.81563986694864
0.37498144371493886,1.6516539935737171,-0.7884503951103206
0.3825356445106785,1.7210542210893998,-0.7608309139513008
0.39155001883548735,1.7901025147071077,-0.732686672572668
0.40193333478379073,1.858742107781051,-0.7039295846701865
0.41359459696865736,1.926920103289277,-0.6744783711493536
0.4264434598703257,1.9945870938437547,-0.6442586064875853
0.4403905520597209,2.0616968318025086,-0.6132026862551117
0.4553477197011856,2.1282059506589515,-0.5812497316067695
0.4712281986389941,2.194073737028917,-0.5483454447718756
0.4879467249112898,2.2592619511436602,-0.5144419277442203
0.5054195939146885,2.3237346926998343,-0.4794974746160374
0.5235646789140787,2.3874583081066794,-0.4434763463854514
0.5423014205124382,2.450401334468263,-0.4063485356543457
0.5615508006580259,2.5125344748495775,-0.3680895274796452
0.5812353189025146,2.5738305981788097,-0.3286800618338712
0.6012789973536075,2.6342647549157134,-0.28810590286576154
0.6216074598339157,2.6938141949913166,-0.24635762093639135
0.64214817540262,2.752458363995042,-0.20343039670711294
0.6628310728964266,2.810178826842224,-0.15932386716061275
0.6825708134813597,2.864193089302795,-0.11629287303488756
0.6976633482602534,2.9048767819779697,-0.08270714386725109
0.7106520900096346,2.9394875527877042,-0.053308034852657116
0.723456644571302,2.9732271043427665,-0.02389154016071604
