x,y
-0.0008837183931309778,5.8010519578288755e-06
-0.0008837054411804518,5.797290893322897e-06
0.003966993314258163,5.949934180673371e-05
0.010042473358066989,0.0003034807441730965
0.016236181215535023,0.0007532372669643251
0.022546237443235417,0.0014192341652180616
0.02897043701414566,0.002312428647446957
0.035931497770574486,0.003525971200703441
0.04257283029474236,0.0049232549068947105
0.04958787051350261,0.00665538443858818
0.056165613244593966,0.008521206547542907
0.06357007042500422,0.01089211422469628
0.07059947788128475,0.013420198934976535
0.07769741490507305,0.016261232933917673
0.0847979663366569,0.019405000656570248
0.09196576140264559,0.022886761339154627
0.09966601618670795,0.02698802780429732
0.10694957922832735,0.031228008471259425
0.11428206334406019,0.03586902479576074
0.12165304232342453,0.04093321163218992
0.1290499965632535,0.0464437985545036
0.13644563214481703,0.05241269697652276
0.1438585894807168,0.05889425871195379
0.1517197335911392,0.06635995464335799
0.15905524918676733,0.07393278325482289
0.16632809994049583,0.08208432361667352
0.17351370471608857,0.09084440052264987
0.18058557610900366,0.10025131640841667
0.18749477242759588,0.11031603333230601
0.19466212352632525,0.12183908496165549
0.20116303742332103,0.1334528205885281
0.2073962126281806,0.14587776798459612
0.21330969873919975,0.1591792857481405
0.21882817093911452,0.17337446882907043
0.22418796752404588,0.18959101441412332
0.22866503257249582,0.20591585083080255
0.23263294248280408,0.2239798612263177
0.23563249202219744,0.24203082783636481
0.2380129021350475,0.2633305366291009
0.23921930837326089,0.2847946947070411
0.2392555591479164,0.3077883615708664
0.23778970671530072,0.3339666417319703
0.23475799047930374,0.36037870765951363
0.2298441855632283,0.3886979393073209
0.22222457811555332,0.42092399270822906
0.21241655644209145,0.45343568260978817
0.19961857583887402,0.4882449220947801
0.18337552535826473,0.5254500965750993
0.1632152148721875,0.565104450676175
0.13867682758506497,0.6072003736004409
0.10748874450976105,0.6542681912334762
0.07083122907193472,0.7034483848193562
0.0313329853139431,0.7513616991091812
-0.014215491754741169,0.8021144074903732
-0.06066310736563492,0.8503981128992627
-0.1150812206848846,0.9038439162929895
-0.16847545703346378,0.9540794751275329
-0.22331817449643934,1.004258256371554
-0.28265109644836994,1.057633916868986
-0.33854225082248474,1.1076360462476615
-0.39428955560993745,1.1576863278471734
-0.44963436249466426,1.207908483049242
-0.5043786528515637,1.2584287600230677
-0.5619389447266306,1.3127887232592748
-0.6149895026887565,1.364285701545257
-0.6670631913089673,1.4163952703276692
-0.7214546503429576,1.472726374687225
-0.7712633705442439,1.526260811271191
-0.8199195037288656,1.5805807002938912
-0.8705453026506137,1.6394555681288356
-0.9167150316305694,1.6955189066169238
-0.9615713451157872,1.7524166772550478
-1.0079616138428953,1.814084395440812
-1.050008273192385,1.8727742816902393
-1.0905746590411014,1.9322451520783834
-1.1322325655735912,1.9966064931483625
-1.1697258702733042,2.057788312724449
-1.2057062152362874,2.1198219632018116
-1.240098573434613,2.1826603754084837
-1.2728453887846989,2.246211243907521
-1.3059139340641819,2.314741917861376
-1.3351291352273431,2.3796553521172195
-1.3643639293063876,2.4496031477634785
-1.3899175581309329,2.5157908407955927
-1.413642460403855,2.5825398700383575
-1.4369229396173608,2.6544098154421993
-1.4567754264163424,2.7222753369194237
-1.4753601207704607,2.793256990384955
-1.491589792185726,2.863583398942709
-1.5053570269600078,2.932332988520903
-1.5170779256901683,3.0013006390302
-1.5267200288088398,3.0704475246685705
-1.5346860875250647,3.1444110054020604
-1.5399451142338583,3.2138856047781066
-1.543040204073399,3.2833141221133033
-1.543942403486971,3.3572113292644645
-1.5425258462424705,3.426186208103689
-1.5388988783437758,3.4948075553023408
-1.5325681842900598,3.567615243653335
-1.5243097099709446,3.6354143006635624
-1.5137865233260381,3.7027443845671555
-1.5009698652788863,3.769569684907987
-1.4847811334110077,3.8401132055108302
-1.467279887735547,3.905377529730923
-1.4461463042914329,3.973990136128097
-1.424047037857023,4.03720830360897
-1.3980373357349636,4.103328003231973
-1.3713780735089103,4.164103626417294
-1.3425047373862247,4.223715759614105
-1.3093109997959431,4.285776929570153
-1.2760470047026953,4.342300238583629
-1.240715882021114,4.397310343206256
-1.2008233215353123,4.454158205382474
-1.1614431279761077,4.505596349364776
-1.1202113029713503,4.5551416152981385
-1.0742126047675256,4.605847683311889
-1.0292323074342236,4.651261564326806
-0.9809461348811793,4.695941356422436
-0.9310279345420563,4.7381751088624044
-0.8778688833325061,4.779140391756149
-0.8265026760402158,4.815178744090747
-0.7702383806422293,4.850977746046881
-0.7162481250897756,4.881980963166301
-0.6574057308250936,4.912284679107425
-0.60112928054272,4.937989453302228
-0.5400918091205289,4.962452682264743
-0.48014823017537206,4.983179822070669
-0.42348115501899636,4.999902272573974
-0.36030140957065615,5.01535637825582
-0.3005699262419767,5.026970799339366
-0.2404228739074622,5.035800863761991
-0.17587701046714443,5.042147944964399
-0.11517937495587481,5.045188606298518
-0.05444533431555841,5.04540524973851
