x,y
-0.0008837237458352298,5.804114655211527e-06
0.06335017772094886,-0.0014678151508074055
0.12784436178272032,-0.005612431849832289
0.1924832175574026,-0.012411242927337307
0.25715482039614895,-0.021841452351231805
0.32175120855763784,-0.03387465297627745
0.3861686251898701,-0.048477214101736665
0.4503077265320444,-0.06561067220699335
0.5140737573587493,-0.08523212252972256
0.577376694781726,-0.10729460932405943
0.6401313616034114,-0.13174751280150887
0.702257510483603,-0.1585369309152933
0.7636798802377696,-0.18760605429995647
0.8243282256342573,-0.2188955328230362
0.8841373220990806,-0.2523438323451981
0.9430469467719481,-0.28788758042024276
1.001001837386203,-0.3254618997975711
1.0579516304687089,-0.3650007287177297
1.1138507803734536,-0.4064371271170908
1.1686584606746686,-0.44970356798100575
1.2223384494513239,-0.49473221320610117
1.2748589999946809,-0.5414551734518824
1.3261926984638317,-0.589804751579339
1.3763163100005167,-0.6397136693895753
1.4252106147937462,-0.691115277488181
1.4728602355567018,-0.7439437482106104
1.5192534578429793,-0.7981342516496102
1.5643820445865602,-0.8536231149270503
1.6082410462001635,-0.9103479649486454
1.6508286075101848,-0.9682478549702951
1.6921457727437643,-1.0272633753884246
1.7321962897152605,-1.0873367492431678
1.7709864142862541,-1.1484119129919248
1.8085247160959848,-1.2104345831713572
1.8448218864787174,-1.2733523096178794
1.8798905494018572,-1.337114515960016
1.9137450761746428,-1.401672528130531
1.9464014045928713,-1.4669795916720714
1.9778768631012713,-1.5329908786274036
2.0081900004727062,-1.5996634848144482
2.0373604214231453,-1.666956418287673
2.065408628504059,-1.734830579781464
2.092355870540146,-1.8032487359184568
2.1182239978106923,-1.8721754859471025
2.143035324107803,-1.9415772227486305
2.1668124957445816,-2.01142208882477
2.1895783675313325,-2.0816799279447946
2.2113558856881665,-2.152322233094376
2.2321679776180314,-2.22332209133003
2.2520374484252645,-2.2946541261023103
2.270986884031064,-2.3662944375689197
2.2890385607087618,-2.438220541376172
2.3062143608382257,-2.5104113063442712
2.3225356946599485,-2.582846891449136
2.3380234277950853,-2.6555086824514422
2.3526978142877226,-2.728379228482524
2.366578434919683,-2.801442178857135
2.3796841405460194,-2.874682220345086
2.3920330002007937,-2.948085015097732
2.403642253727706,-3.021637139391405
2.4145282686985627,-3.0953260233184823
2.4247065013945894,-3.1691398915280424
2.4341914616415607,-3.2430677050925207
2.4429966813102926,-3.3170991045548104
2.451134686320522,-3.391224354192905
2.4586169720207423,-3.4654342875278115
2.465453981863078,-3.539720254097714
2.4716550893574762,-3.6140740675320338
2.4772285833858945,-3.688487954992266
2.482181657108546,-3.7629545081211178
2.486520400948539,-3.83746663579813
2.4902498006022373,-3.9120175193343343
2.4933737419356543,-3.986600571498101
2.4958950266422804,-4.061209402676693
2.4978154076662236,-4.135837803073775
2.4991356694320483,-4.210479770347167
2.4998558486955478,-4.28512972142218
2.499976393039626,-4.359784398070423
2.499976377881414,-4.359789637346734
