x,y
-0.0009876515759594806,-0.039219521745480254
0.022727407037362923,-0.04167389009651168
0.046967718941239384,-0.04283286710844553
0.07167037342034735,-0.04263937808548057
0.09676753534826767,-0.04103869410251676
0.12218646188353152,-0.037978810748570235
0.14784954692873414,-0.033410837137038796
0.17367439521470157,-0.02728939324309232
0.19957392776505362,-0.019573013366025738
0.22545652035656208,-0.0102245532523631
0.2512261764163843,0.0007884018419770378
0.27678273558806726,0.013493131120586754
0.30202211895432285,0.0279113774514399
0.32683661162681826,0.044058955228973795
0.35111518310320144,0.061945370507845876
0.3747438454516371,0.08157345718834402
0.3976060490163874,0.10293903316693248
0.4195831149483036,0.12603058046300225
0.4405547034560909,0.15082895339120272
0.4603993162531212,0.17730711886507483
0.4789948312462136,0.2054299328902015
0.4962190670834773,0.2351539572327933
0.5119503747546337,0.2664273201326153
0.5260682530260142,0.29918962476864364
0.5384539841004746,0.3333719089842032
0.5489912855264001,0.36889665953918155
0.5575669740460231,0.40567788388504483
0.5640716367770349,0.4436212421597559
0.5684003048676962,0.4826242417813185
0.5704531245579866,0.5225764966884306
0.5701360204200948,0.5633600529431506
0.5673613454414747,0.6048497820823902
0.562048512551692,0.6469138432911491
0.5541246021772654,0.6894142151786911
0.5435249404313173,0.7322072976758944
0.5301936425994166,0.7751445843420117
0.5140841166593747,0.8180734051727795
0.49515952165840516,0.8608377398350964
0.4733931758512545,0.9032791011056978
0.44876890956112414,0.9452374881433047
0.42128135774395414,0.9865524090459605
0.3909361871986622,1.0270639718952195
0.357750253256092,1.0666140431090936
0.32175168058730497,1.1050474713421938
0.2829798624953612,1.1422133742931304
0.24148537270468107,1.1779664844988518
0.19732978326777684,1.2121685483944575
0.15058538182479697,1.244689770473161
0.101334781162435,1.2754102911836211
0.04967041394766214,1.3042216831721933
-0.004306094179827191,1.3310284455980936
-0.06048467908602462,1.355749470599061
-0.11874772443234138,1.3783194497787847
-0.17897108129734834,1.3986901822132567
-0.24102521870470056,1.4168317395172805
-0.3047764973435659,1.4327334387580284
-0.3700885521642714,1.4464045713899008
-0.43682376183788557,1.4578748369182233
-0.5048447747543512,1.4671944345978176
-0.5740160530271408,1.474433775776683
-0.6442053888190221,1.4796827936571104
-0.7152853422657309,1.4830498457546726
-0.787134548369887,1.4846602259298407
-0.8596388422420744,1.4846543255988742
-0.9326921583215595,1.4831855051882448
-1.0061971694898106,1.4804177545740194
-1.0800656454719317,1.476523232984217
-1.1542185252783823,1.4716797832314201
-1.2285857140532197,1.4660685117978796
-1.3031056289296927,1.4598715159040747
-1.3777245299706475,1.4532698228489629
-1.4523956800757034,1.446441587779752
-1.5270783815177005,1.439560575950452
-1.6017369367170025,1.432794936552611
-1.676339577588483,1.4263062589357993
-1.7508574021727266,1.4202488894334682
-1.8252633502408542,1.4147694784004958
-1.8995312420257557,1.4100067222672426
-1.9736348969030002,1.4060912638831455
-2.047547342236292,1.4031457154387672
-2.1212401170206485,1.401284771054705
-2.194682670527289,1.4006153800048846
-2.267841852866514,1.401236955915703
-2.340681492136666,1.4032416017080305
-2.413162051466443,1.4067143342219022
-2.485240358613947,1.4117332961996558
-2.5568694006924004,1.4183699465132413
-2.627998176900277,1.4266892221855922
-2.6985716027174664,1.4367496679005733
-2.7685304597893574,1.4486035303748728
-2.837811386581926,1.4622968162457277
-2.906346905798665,1.477869313082055
-2.9740654854673916,1.4953545738229765
-3.04089163150799,1.5147798654511502
-3.1067460104673343,1.5361660830763246
-3.1715456019480612,1.5595276308876778
-3.2352038810609782,1.5848722716760903
-3.2976310319960334,1.612200946868326
-3.358734194533553,1.6415075692886734
-3.418417746003996,1.6727787912011611
-3.4765836218459603,1.7059937506158378
-3.5331316784994398,1.7411237993927846
-3.5879601028893693,1.7781322173729357
-3.6409658731809076,1.8169739176288806
-3.6920452757915636,1.8575951489823475
-3.741094483784453,1.899933203194227
-3.7880102016883175,1.94391613570697
-3.8326903814273012,1.9894625105063783
-3.8750350133176914,2.0364811815528747
-3.9149469949089104,2.0848711252719774
-3.9523330787119697,2.1345213407210677
-3.9871048974673404,2.185310836157895
-4.019180062459077,2.2371087226722883
-4.048483326407055,2.2897744370990356
-4.074947797628507,2.343158117341219
-4.09851618648313,2.397101153177216
-4.119142058726865,2.4514369342330244
-4.136791063547848,2.505991813685131
-4.151442097147549,2.5605863010482413
-4.163088356334905,2.6150364898069682
-4.1717382314630305,2.6691557155385595
-4.1774159850306205,2.7227564276578997
-4.180162162323792,2.775652243440618
-4.180033684454326,2.8276601373830834
-4.177103582697956,2.8786027034845563
-4.171460346387546,2.928310414278345
-4.163206874437702,2.976623790181285
-4.152459041862704,3.023395387712257
-4.139343915720799,3.0684915167375326
-4.12399767756675,3.1117936058591424
-4.106563329263237,3.1531991511960533
-4.087188273564638,3.192622205940806
-4.06602186845669,3.2299933941245937
-4.043213053899856,3.2652594592917907
-4.0189081415234575,3.298382384381056
-3.9932488431184225,3.3293381404286198
-3.9663705944475103,3.3581151368354183
-3.938401209343284,3.3847124539008537
-3.909459877748335,3.4091379391420267
-3.8796565024281215,3.431406243463585
-3.8490913542335323,3.451536862982838
-3.8178550162429,3.4695522389820086
-3.786028584018854,3.4854759537742868
-3.7536840945934995,3.499331045748489
-3.720885176064,3.5111384537831234
-3.687687959293478,3.5209155909323515
-3.654142428181981,3.528675042362474
-3.6202948212221626,3.534423391775233
-3.586193539749529,3.538160246450179
-3.5519133682509456,3.5398779716405637
-3.5179280543507114,3.539572439006099
